DEPARTAMENTO_CIRC;SECCIONAL - CIRCUNSCRICAO;MUNICIPIO - CIRCUNSCRICAO;DP - CIRCUNSCRICAO ;HD;Nº DE VÍT HD;ID_DELEGACIA;mês;ANO ESTATISTICA;DATAHORA_REGISTRO_BO;NUM_BO;ANO_BO;CIDADE;DP_ELABORACAO;SEC_ELABORACAO;DEP_ELABORACAO;DATA_FATO;HORA_FATO;DESC_TIPOLOCAL;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;TIPO_PESSOA;SEXO_PESSOA;IDADE_PESSOA;DATA_NASCIMENTO_PESSOA;COR_PELE;PROFISSAO;NATUREZA_APURADA
DEINTER 4;SEC Jaú;Jaú;002 DP - Jaú;1;1;60406;9;2019;28/09/2019;6440;2019;JAU;CPJ JAU;DEL.SEC.JAU;DEINTER 4 - BAURU;28/09/2019;02:18:00;Via pública;AVENIDA JULINHO DE CARVALHO;415;-22,28111114;-48,5645751;Vítima;Masculino;15;31/12/2003;Branca;ESTUDANTE;HOMICÍDIO DOLOSO
DEINTER 4;SEC Lins;Lins;001 DP - Lins;1;1;60405;9;2019;07/09/2019;5977;2019;LINS;CPJ LINS;DEL.SEC.LINS;DEINTER 4 - BAURU;07/09/2019;01:53:00;Via pública;RUA VISCONDE DE CAIRÚ;1001;-21,65757106;-49,76737679;Vítima;Masculino;26;29/01/1993;Preta;PEDREIRO;HOMICÍDIO DOLOSO
DEINTER 4;SEC Marília;Pompéia;DM - Pompéia;1;1;80220;9;2019;29/09/2019;533;2019;POMPEIA;DEL.POL.POMPEIA;DEL.SEC.MARILIA;DEINTER 4 - BAURU;29/09/2019;17:15:00;Comércio e serviços;RUA SINJI HIAMAZAKI;118;-22,11086233;-50,17064125;Vítima;Masculino;39;18/07/1980;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 4;SEC Ourinhos;Chavantes;DM - Chavantes;1;1;80302;9;2019;23/09/2019;641;2019;CHAVANTES;DEL.POL.CHAVANTES;DEL.SEC.OURINHOS;DEINTER 4 - BAURU;23/09/2019;07:40:00;Unidade rural;RUA ACÁCIO GOMES DOS RÉIS;0;-23,03034472;-49,71187812;Vítima;Masculino;83;10/02/1936;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 4;SEC Ourinhos;Ourinhos;002 DP - Ourinhos;1;1;80505;9;2019;29/09/2019;2294;2019;OURINHOS;DEL.SEC.OURINHOS PLANTÃO;DEL.SEC.OURINHOS;DEINTER 4 - BAURU;28/09/2019;22:40:00;Via pública;RUA ANGELO PERUCI;483;-22,95683303;-49,86499263;Vítima;Masculino;22;04/12/1996;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 5;SEC Jales;Jales;001 DP - Jales;1;1;110227;9;2019;22/09/2019;4294;2019;JALES;01º D.P. JALES;DEL.SEC.JALES;DEINTER 5 - SAO JOSE DO RIO PRETO;22/09/2019;PELA MANHÃ;Via pública;RUA SETE;3026;-20,27976247;-50,5447014;Vítima;Masculino;33;20/04/1986;Branca;EMPRESARIO(A);HOMICÍDIO DOLOSO
DEINTER 5;SEC Jales;Paranapuã;DM - Paranapuã;1;1;110227;9;2019;17/09/2019;4221;2019;PARANAPUA;01º D.P. JALES;DEL.SEC.JALES;DEINTER 5 - SAO JOSE DO RIO PRETO;17/09/2019;17:42:00;Via pública;RUA CACHOEIRA DOS ÍNDIOS;2061;-20,10241094;-50,57850241;Vítima;Masculino;38;02/12/1980;Parda;LAVRADOR(A);HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;Ibirá;DM - Ibirá;1;1;110432;9;2019;11/09/2019;2715;2019;IBIRA;DDM SAO JOSE RIO PRETO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;09/09/2019;20:00:00;Rodovia/Estrada;ESTRADA VICINAL IBIRÁ X URUPÊS;1;-21,07955245;-49,23796919;Vítima;Feminino;22;05/07/1997;Branca;VENDEDOR(A);HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;Mirassol;001 DP - Mirassol;1;1;110413;9;2019;22/09/2019;2726;2019;MIRASSOL;DEL.POL.MIRASSOL;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;22/09/2019;20:00:00;Restaurante e afins;AVENIDA BENEDITO JOSÉ GARETTI;1;-20,82133972;-49,49583134;Vítima;Masculino;41;03/12/1977;Branca;SOLDADOR(A);HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;Mirassol;DM - Mirassol;1;1;110413;9;2019;18/09/2019;2690;2019;MIRASSOL;DEL.POL.MIRASSOL;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;18/09/2019;13:00:00;Unidade rural;ESTRADA MIRASSOL-RIO PRETO;0;-20,81346174;-49,51114571;Vítima;Masculino;34;05/07/1985;Branca;BORRACHEIRO(A);HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;São José do Rio Preto;003 DP - São José do Rio Preto;1;1;110429;9;2019;07/09/2019;9770;2019;S.JOSE DO RIO PRETO;DEL.SEC.S.J RIO PRETO PLANTÃO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;07/09/2019;14:28:00;Via pública;RUA SÃO JUDAS TADEU;262;-20,77952403;-49,36022785;Vítima;Masculino;62;20/04/1957;Branca;APOSENTADO(A);HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;São José do Rio Preto;003 DP - São José do Rio Preto;1;1;110429;9;2019;24/09/2019;10640;2019;S.JOSE DO RIO PRETO;DEL.SEC.S.J RIO PRETO PLANTÃO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;24/09/2019;20:00:00;Via pública;RUA NOVE DE JUNHO;0;-20,79476693;-49,37632727;Vítima;Masculino;48;30/09/1970;Branca;AJUDANTE DE SERRALHEIRO;HOMICÍDIO DOLOSO
DEINTER 5;SEC São José Rio Preto;São José do Rio Preto;005 DP - São José do Rio Preto;1;1;110429;9;2019;28/09/2019;10794;2019;S.JOSE DO RIO PRETO;DEL.SEC.S.J RIO PRETO PLANTÃO;DEL.SEC.S.JOSE DO RIO PRETO;DEINTER 5 - SAO JOSE DO RIO PRETO;28/09/2019;04:30:00;Lazer e recreação;RUA JOÃO ANTÔNIO SICOLI;40;-20,8256042;-49,40903951;Vítima;Masculino;18;21/09/2001;Branca;DESEMPREGADO;HOMICÍDIO DOLOSO
DEINTER 5;SEC Votuporanga;Cardoso;DM - Cardoso;1;1;110711;9;2019;02/09/2019;1841;2019;CARDOSO;DEL.SEC.VOTUPORANGA PLANTÃO;DEL.SEC.VOTUPORANGA;DEINTER 5 - SAO JOSE DO RIO PRETO;01/09/2019;23:30:00;Restaurante e afins;AVENIDA JOSÉ DOMINGOS DO AMARAL;2474;-20,10354341;-49,90766221;Vítima;Masculino;29;24/01/1990;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 5;SEC Votuporanga;Votuporanga;003 DP - Votuporanga;1;1;110711;9;2019;06/09/2019;1862;2019;VOTUPORANGA;DEL.SEC.VOTUPORANGA PLANTÃO;DEL.SEC.VOTUPORANGA;DEINTER 5 - SAO JOSE DO RIO PRETO;05/09/2019;19:29:00;Comércio e serviços;RUA DOUTOR JOAQUIM FRANCO GARCÍA;1431;-20,43585707;-49,99057345;Vítima;Masculino;26;18/02/1993;Parda;COMERCIANTE;HOMICÍDIO DOLOSO
DEINTER 6;SEC Jacupiranga;Cajati;DM - Cajati;1;1;310101;9;2019;11/09/2019;1295;2019;CAJATI;DEL.POL.CAJATI;DEL.SEC.JACUPIRANGA;DEINTER 6 - SANTOS;11/09/2019;EM HORA INCERTA;Unidade rural;ESTRADA DO QUEIMADO;5;-24,80047681;-48,21133037;Vítima;Masculino;68;30/03/1951;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 6;SEC Registro;Registro;001 DP - Registro;1;1;40429;9;2019;28/09/2019;837;2019;REGISTRO;DEL.SEC.REGISTRO PLANTÃO;DEL.SEC.REGISTRO;DEINTER 6 - SANTOS;28/09/2019;04:00:00;Via pública;RUA PERUÍBE;66;-24,49413656;-47,83869266;Vítima;Masculino;31;18/04/1988;Branca;AJUDANTE;HOMICÍDIO DOLOSO
DEINTER 6;SEC Santos;Bertioga;DM - Bertioga;1;1;40204;9;2019;13/09/2019;2720;2019;BERTIOGA;DEL.POL.BERTIOGA;DEL.SEC.SANTOS;DEINTER 6 - SANTOS;13/09/2019;05:20:00;Comércio e serviços;AVENIDA DEZENOVE DE MAIO;1118;-23,82900994;-46,13785027;Vítima;Masculino;21;04/04/1998;Branca;ESTUDANTE;HOMICÍDIO DOLOSO
DEINTER 6;SEC Santos;Praia Grande;001 DP - Praia Grande;1;1;40225;9;2019;16/09/2019;2388;2019;PRAIA GRANDE;02º D.P.PRAIA GRANDE-BOQUEIRÃO;DEL.SEC.PRAIA GRANDE;DEINTER 6 - SANTOS;16/09/2019;12:23:00;Saúde;AVENIDA UBALDO PINTO;92;-23,99893492;-46,42855983;Vítima;Masculino;45;11/12/1973;Parda;ZELADOR(A);HOMICÍDIO DOLOSO
DEINTER 6;SEC Santos;Praia Grande;DM - Praia Grande;1;1;40209;9;2019;23/09/2019;8184;2019;PRAIA GRANDE;01º D.P. PRAIA GRANDE-VL. TUPI;DEL.SEC.PRAIA GRANDE;DEINTER 6 - SANTOS;22/09/2019;22:33:00;Via pública;RUA PROFUNDIR;533;-24,00442154;-46,45660615;Vítima;Masculino;26;20/02/1993;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 6;SEC Santos;Santos;004 DP - Santos;1;1;40010;9;2019;17/09/2019;1843;2019;SANTOS;CPJ SANTOS;DEL.SEC.SANTOS;DEINTER 6 - SANTOS;16/09/2019;23:20:00;Via pública;RUA JOÃO PESSOA;400;-23,93568236;-46,32346535;Vítima;Masculino;45;14/05/1974;Branca;AJUDANTE;HOMICÍDIO DOLOSO
DEINTER 6;SEC Santos;Santos;005 DP - Santos;1;1;40010;9;2019;18/09/2019;1851;2019;SANTOS;CPJ SANTOS;DEL.SEC.SANTOS;DEINTER 6 - SANTOS;18/09/2019;02:03:00;Via pública;CAMINHO DA DIVISA;1;-23,94734673;-46,38209341;Vítima;Masculino;32;30/05/1987;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 6;SEC Santos;São Vicente;003 DP - São Vicente;1;1;40217;9;2019;30/09/2019;3556;2019;S.VICENTE;DEL.POL.S.VICENTE;DEL.SEC.PRAIA GRANDE;DEINTER 6 - SANTOS;30/09/2019;21:10:00;Via pública;RUA M;135;-23,9861835;-46,46613443;Vítima;Masculino;49;17/07/1970;Branca;COMERCIANTE;HOMICÍDIO DOLOSO
DEINTER 7;SEC Avaré;Cerqueira César;DM - Cerqueira César;1;1;120103;9;2019;02/09/2019;618;2019;CERQUEIRA CESAR;DEL.POL.CERQUEIRA CESAR;DEL.SEC.AVARE;DEINTER 7 - SOROCABA;02/09/2019;19:30:00;Via pública;RUA JOSÉ JOAQUIM ESTEVES;367;-23,03350039;-49,16460584;Vítima;Feminino;42;04/12/1976;Branca;PINTOR(A);HOMICÍDIO DOLOSO
DEINTER 7;SEC Botucatu;São Manuel;001 DP - São Manuel;1;1;120211;9;2019;25/09/2019;1337;2019;S.MANUEL;DEL.POL.SÃO MANUEL;DEL.SEC.BOTUCATU;DEINTER 7 - SOROCABA;25/09/2019;16:00:00;Rodovia/Estrada;RODOVIA SP 300;275;-22,735402;-48,6135721;Vítima;Masculino;24;30/04/1995;Branca;POLICIAL MILITAR;HOMICÍDIO DOLOSO
DEINTER 7;SEC Itapetininga;São Miguel Arcanjo;DM - São Miguel Arcanjo;1;1;120308;9;2019;18/09/2019;1053;2019;S.MIGUEL ARCANJO;DEL.POL.SÃO MIGUEL ARCANJO;DEL.SEC.ITAPETININGA;DEINTER 7 - SOROCABA;18/09/2019;15:49:00;Unidade rural;ESTRADA JOÃO SANTIAGO TERRA FRANÇA;1;-23,87628571;-47,9953346;Vítima;Masculino;19;29/07/2000;Branca;ESTUDANTE;HOMICÍDIO DOLOSO
DEINTER 7;SEC Itapeva;Buri;DM - Buri;1;1;120400;9;2019;22/09/2019;3586;2019;BURI;DEL.SEC.ITAPEVA PLANTÃO;DEL.SEC.ITAPEVA;DEINTER 7 - SOROCABA;22/09/2019;00:36:00;Via pública;RUA PROJETADA UM;39;-23,80563999;-48,61186269;Vítima;Masculino;35;07/09/1984;Branca;NAO INFORMADA;HOMICÍDIO DOLOSO
DEINTER 7;SEC Sorocaba;Alumínio;DM - Alumínio;1;1;120001;9;2019;11/09/2019;418;2019;ALUMINIO;DEL.INV.GER. SOROCABA;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;08/09/2019;EM HORA INCERTA;Area não ocupada;AVENIDA JOSE HERMINIO DE MORAES;99999;-23,53462498;-47,26098777;Vítima;Feminino;19;05/12/1999;Branca;PRENDAS DOMESTICAS;HOMICÍDIO DOLOSO
DEINTER 7;SEC Sorocaba;Porto Feliz;DM - Porto Feliz;1;1;120511;9;2019;29/09/2019;1564;2019;PORTO FELIZ;DEL.POL.PORTO FELIZ;DEL.SEC.SOROCABA;DEINTER 7 - SOROCABA;29/09/2019;00:30:00;Lazer e recreação;RUA AURORA MACHADO GUIMARAES;1;-23,19332089;-47,5298193;Vítima;Masculino;24;07/10/1994;Branca;NULL;HOMICÍDIO DOLOSO
DEINTER 8;SEC Assis;Florínia;DM - Florínia;1;1;80107;9;2019;19/09/2019;203;2019;FLORINIA;DEL.POL.FLORÍNIA;DEL.SEC.ASSIS;DEINTER 8 - PRESIDENTE PRUDENTE;19/09/2019;13:10:00;Estabelecimento prisional;RODOVIA PENITENCIÁRIA MASC. DE FLORINEA;1;-22,90358276;-50,72587216;Vítima;Masculino;23;18/09/1996;Preta;DESEMBARGADOR;HOMICÍDIO DOLOSO
DEINTER 8;SEC Presidente Prudente;Narandiba;DM - Narandiba;1;1;90209;9;2019;30/09/2019;302;2019;NARANDIBA;DEL.POL.NARANDIBA;DEL.SEC.PRESIDENTE PRUDENTE;DEINTER 8 - PRESIDENTE PRUDENTE;29/09/2019;21:00:00;Via pública;RUA VALDECIR SANTANA;1;-22,40762211;-51,52454034;Vítima;Masculino;16;05/12/2002;Ignorada;NULL;HOMICÍDIO DOLOSO
DEINTER 9;SEC Americana;Cosmópolis;DM - Cosmópolis;1;1;70311;9;2019;28/09/2019;3460;2019;COSMOPOLIS;DEL.POL.COSMÓPOLIS;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;28/09/2019;20:00:00;Via pública;AVENIDA DOS TRABALHADORES;235;-22,63720569;-47,17559148;Vítima;Masculino;45;07/12/1973;Parda;NAO INFORMADA;HOMICÍDIO DOLOSO
DEINTER 9;SEC Americana;Monte Mor;DM - Monte Mor;1;1;70330;9;2019;20/09/2019;2233;2019;MONTE MOR;DEL.POL.MONTE MOR;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;20/09/2019;A TARDE;Via pública;RUA 38,JD. PAULISTA;471;-22,94641367;-47,31751651;Vítima;Masculino;37;29/04/1982;Branca;COMERCIANTE;HOMICÍDIO DOLOSO
DEINTER 9;SEC Americana;Sumaré;004 DP - Sumaré;1;1;70926;9;2019;06/09/2019;2487;2019;SUMARE;DEL.POL.PLANTÃO SUMARE;DEL.SEC.AMERICANA;DEINTER 9 - PIRACICABA;05/09/2019;22:44:00;Via pública;AVENIDA EMILIA PEDRO BOSCO;1;-22,82678107;-47,16419616;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 9;SEC Limeira;Limeira;004 DP - Limeira;1;1;70820;9;2019;11/09/2019;297;2019;LIMEIRA;DEL.INV.GER. LIMEIRA;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;11/09/2019;PELA MANHÃ;Unidade rural;ESTRADA ESTRADA MUNICIPAL;156;-22,59148634;-47,39927234;Encontrado;Masculino;48;16/03/1971;Branca;MONTADOR DE MOVEIS MADEIRA;HOMICÍDIO DOLOSO
DEINTER 9;SEC Limeira;Limeira;004 DP - Limeira;;1;70820;9;2019;11/09/2019;297;2019;LIMEIRA;DEL.INV.GER. LIMEIRA;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;11/09/2019;PELA MANHÃ;Unidade rural;ESTRADA ESTRADA MUNICIPAL;156;-22,59148634;-47,39927234;Encontrado;Masculino;49;14/02/1970;Parda;NULL;HOMICÍDIO DOLOSO
DEINTER 9;SEC Limeira;Pirassununga;001 DP - Pirassununga;1;1;70808;9;2019;30/09/2019;1131;2019;PIRASSUNUNGA;DEL.POL.PIRASSUNUNGA;DEL.SEC.LIMEIRA;DEINTER 9 - PIRACICABA;29/09/2019;07:00:00;Via pública;AVENIDA NEWTON PRADO;1643;-22,0111022;-47,42084696;Vítima;Feminino;39;05/07/1980;Branca;TECNICO EM ENFERMAGEM;HOMICÍDIO DOLOSO
DEINTER 9;SEC São João Boa Vista;Aguaí;DM - Aguaí;1;1;70700;9;2019;22/09/2019;4463;2019;AGUAI;DEL.SEC.S.JOAO DA BOA VISTA;DEL.SEC.S.JOÃO DA BOA VISTA;DEINTER 9 - PIRACICABA;21/09/2019;22:45:00;Via pública;RUA XV DE NOVEMBRO;1;-22,05800913;-46,98131306;Vítima;Masculino;32;13/02/1987;Branca;DESEMPREGADO;HOMICÍDIO DOLOSO
DEMACRO;SEC Carapicuíba;Barueri;001 DP - Barueri;1;1;30401;9;2019;01/09/2019;3931;2019;BARUERI;DEL.POL.BARUERI;DEL.SEC.CARAPICUIBA;DEMACRO;01/09/2019;01:58:00;Comércio e serviços;AVENIDA ZÉLIA;1190;-23,53617697;-46,88886735;Vítima;Feminino;37;25/12/1981;Branca;NAO INFORMADA;HOMICÍDIO DOLOSO
DEMACRO;SEC Carapicuíba;Carapicuíba;001 DP - Carapicuiba;1;1;30427;9;2019;22/09/2019;6827;2019;CARAPICUIBA;01º D.P. CARAPICUIBA;DEL.SEC.CARAPICUIBA;DEMACRO;22/09/2019;DE MADRUGADA;Lazer e recreação;AVENIDA INOCÊNCIO SERÁFICO;2193;-23,55185514;-46,83519353;Vítima;Masculino;30;28/06/1989;Branca;VIGILANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Carapicuíba;Carapicuíba;001 DP - Carapicuiba;1;1;30427;9;2019;25/09/2019;6916;2019;CARAPICUIBA;01º D.P. CARAPICUIBA;DEL.SEC.CARAPICUIBA;DEMACRO;25/09/2019;21:22:00;Comércio e serviços;RUA SANDRA;64;-23,5388814;-46,85185338;Vítima;Masculino;30;09/11/1988;Parda;EMPRESARIO(A);HOMICÍDIO DOLOSO
DEMACRO;SEC Carapicuíba;Itapevi;DM - Itapevi;1;1;30407;9;2019;09/09/2019;5137;2019;ITAPEVI;DEL.POL.ITAPEVI;DEL.SEC.CARAPICUIBA;DEMACRO;09/09/2019;06:30:00;Via pública;RODOVIA ENGENHEIRO RENE BENEDITO SILVA;40;-23,54753838;-46,94068536;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Carapicuíba;Jandira;DM - Jandira;1;1;30408;9;2019;23/09/2019;3689;2019;JANDIRA;DEL.POL.JANDIRA;DEL.SEC.CARAPICUIBA;DEMACRO;23/09/2019;14:30:00;Area não ocupada;AVENIDA CARMINÉ GRAGNANO;282;-23,5293629;-46,9010916;Vítima;Feminino;44;07/12/1974;Branca;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Diadema;Diadema;004 DP - Diadema;1;1;30122;9;2019;14/09/2019;5700;2019;DIADEMA;01º D.P. DIADEMA;DEL.SEC.DIADEMA;DEMACRO;14/09/2019;17:20:00;Via pública;RUA DAS SERINGUEIRAS;868;-23,71888636;-46,61732047;Vítima;Masculino;38;17/07/1981;Parda;NAO INFORMADA;HOMICÍDIO DOLOSO
DEMACRO;SEC Franco da Rocha;Francisco Morato;DM - Francisco Morato;1;1;30203;9;2019;07/09/2019;3959;2019;FRANCISCO MORATO;DEL.POL.FRANCISCO MORATO;DEL.SEC.FRANCO DA ROCHA;DEMACRO;07/09/2019;21:35:00;Via pública;RUA VENEZUELA;106;-23,27901948;-46,72676821;Vítima;Masculino;33;20/01/1986;Parda;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Franco da Rocha;Francisco Morato;DM - Francisco Morato;1;1;30203;9;2019;19/09/2019;4145;2019;FRANCISCO MORATO;DEL.POL.FRANCISCO MORATO;DEL.SEC.FRANCO DA ROCHA;DEMACRO;18/09/2019;22:00:00;Via pública;RUA MINAS GERAIS;562;-23,26755556;-46,74815091;Vítima;Masculino;62;26/07/1957;Branca;METALURGICO(A);HOMICÍDIO DOLOSO
DEMACRO;SEC Guarulhos;Guarulhos;002 DP - Guarulhos;1;1;30207;9;2019;15/09/2019;4388;2019;GUARULHOS;02º D.P. GUARULHOS;DEL.SEC.GUARULHOS;DEMACRO;15/09/2019;00:01:00;Via pública;RUA ROBERTO CORREA VIANA;228;-23,41987774;-46,52663787;Vítima;Masculino;28;18/02/1991;Parda;MOTORISTA;HOMICÍDIO DOLOSO
DEMACRO;SEC Guarulhos;Guarulhos;009 DP - Guarulhos;1;1;30217;9;2019;13/09/2019;5357;2019;GUARULHOS;07º D.P. GUARULHOS;DEL.SEC.GUARULHOS;DEMACRO;13/09/2019;04:50:00;Comércio e serviços;AVENIDA OTÁVIO BRAGA DE MESQUITA;3083;-23,43895297;-46,50776115;Autor/Vitima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Ferraz de Vasconcelos;DM - Ferraz de Vasconcelos;1;1;30302;9;2019;21/09/2019;3452;2019;FERRAZ DE VASCONCELOS;DEL.POL.FERRAZ DE VASCONCELOS;DEL.SEC.MOGI DAS CRUZES;DEMACRO;21/09/2019;17:30:00;Unidade rural;RUA BENEDITO CARODOSO FILHO;174;-23,55561977;-46,37030975;Vítima;Feminino;NULL;NULL;Ignorada;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Itaquaquecetuba;DM - Itaquaquecetuba;1;1;30304;9;2019;14/09/2019;6213;2019;ITAQUAQUECETUBA;DEL.POL.ITAQUAQUECETUBA;DEL.SEC.MOGI DAS CRUZES;DEMACRO;14/09/2019;16:00:00;Via pública;RODOVIA RODOANEL TRECHO LESTE;118;-23,50472527;-46,33201361;Vítima;Masculino;21;18/11/1997;Branca;AJUDANTE DE MOTORISTA;HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Itaquaquecetuba;DM - Itaquaquecetuba;1;1;30304;9;2019;27/09/2019;6569;2019;ITAQUAQUECETUBA;DEL.POL.ITAQUAQUECETUBA;DEL.SEC.MOGI DAS CRUZES;DEMACRO;27/09/2019;03:13:00;Saúde;RUA RIO NEGRO;49;-23,47276144;-46,34435575;Vítima;Masculino;26;23/03/1993;Parda;ESTUDANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Itaquaquecetuba;DM - Itaquaquecetuba;1;1;30304;9;2019;28/09/2019;6606;2019;ITAQUAQUECETUBA;DEL.POL.ITAQUAQUECETUBA;DEL.SEC.MOGI DAS CRUZES;DEMACRO;28/09/2019;04:00:00;Via pública;ESTRADA BONSUCESSO;100;-23,46670514;-46,35035756;Vítima;Masculino;25;20/07/1994;Branca;AJUDANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Mogi das Cruzes;004 DP - Mogi das Cruzes;1;1;30313;9;2019;23/09/2019;1750;2019;MOGI DAS CRUZES;04º D.P. MOGI DAS CRUZES;DEL.SEC.MOGI DAS CRUZES;DEMACRO;23/09/2019;13:00:00;Unidade rural;ESTRADA MARGARIDA WATANABE;0;-23,54402494;-46,25806453;Vítima;Masculino;29;26/10/1989;Parda;NAO INFORMADA;HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Suzano;002 DP - Suzano;1;1;30309;9;2019;29/09/2019;4764;2019;SUZANO;DEL.POL.SUZANO;DEL.SEC.MOGI DAS CRUZES;DEMACRO;29/09/2019;14:30:00;Via pública;RUA DOUTOR ADEMAR PEREIRA DE BARROS;100;-23,53162232;-46,31180341;Vítima;Masculino;36;24/05/1983;Preta;DESEMPREGADO;HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Suzano;DM - Suzano;1;1;30309;9;2019;11/09/2019;4441;2019;SUZANO;DEL.POL.SUZANO;DEL.SEC.MOGI DAS CRUZES;DEMACRO;11/09/2019;12:30:00;Area não ocupada;RUA SEBASTIÃO GUALBERTO DE ALMEIDA;199;-23,5392493;-46,28973241;Vítima;Indefinido;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Osasco;Osasco;001 DP - Osasco;1;1;30418;9;2019;14/09/2019;5894;2019;OSASCO;05º D.P. OSASCO;DEL.SEC.OSASCO;DEMACRO;14/09/2019;00:06:00;Via pública;AVENIDA HILDEBRANDO DE LIMA;175;-23,53083463;-46,79236531;Vítima;Masculino;48;22/11/1970;Preta;MOTORISTA;HOMICÍDIO DOLOSO
DEMACRO;SEC Osasco;Osasco;002 DP - Osasco;1;1;30418;9;2019;24/09/2019;6118;2019;OSASCO;05º D.P. OSASCO;DEL.SEC.OSASCO;DEMACRO;24/09/2019;21:33:00;Via pública;RUA LÍDIO RODRIGUES DA SILVA;141;-23,57577998;-46,79243307;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Osasco;Osasco;008 DP - Osasco;1;1;30418;9;2019;22/09/2019;6064;2019;OSASCO;05º D.P. OSASCO;DEL.SEC.OSASCO;DEMACRO;22/09/2019;04:54:00;Via pública;RUA ITAPERUNA;1;-23,549478;-46,80889246;Vítima;Masculino;17;09/09/2002;Branca;ESTUDANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Osasco;Osasco;010 DP - Osasco;1;1;30440;9;2019;05/09/2019;3788;2019;OSASCO;10º D.P. OSASCO;DEL.SEC.OSASCO;DEMACRO;04/09/2019;21:46:00;Via pública;RUA PRESIDENTE COSTA E SILVA;1667;-23,49642794;-46,80204187;Vítima;Masculino;38;21/08/1981;Preta;AGENTE DE SEGURANCA;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Mauá;003 DP - Mauá;1;1;30124;9;2019;08/09/2019;5830;2019;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;08/09/2019;02:00:00;Comércio e serviços;RUA JOSÉ FIDÉLIS DA COSTA;15;-23,67915331;-46,41969021;Vítima;Masculino;43;30/12/1975;Ignorada;COMERCIANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Mauá;004 DP - Mauá;1;1;280206;9;2019;03/09/2019;1355;2019;MAUA;04º D.P. MAUA;DEL.SEC.SANTO ANDRÉ;DEMACRO;03/09/2019;05:10:00;Via pública;RUA SEBASTIÃO ANTÔNIO DA SILVA;100;-23,64742099;-46,438167;Vítima;Feminino;42;28/01/1977;Branca;POLICIAL MILITAR;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Rio Grande da Serra;DM - Rio Grande da Serra;1;1;30124;9;2019;12/09/2019;5968;2019;RIO GRANDE DA SERRA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;12/09/2019;00:20:00;Via pública;RUA ARUJÁ;300;-23,74836754;-46,37940552;Vítima;Masculino;20;07/10/1998;Preta;NULL;HOMICÍDIO DOLOSO
